-0.038194,-0.38181,0.014446,-0.13203,1,0.33333,0
0.0059289,0.52452,0.0082535,0.08003,0.41667,0.75,0
0.010078,-0.54746,-0.056156,-0.45306,0.5,0.083333,0
-0.01088,-0.27863,-0.011858,-0.31546,0.75,1,0
-0.022032,-0.17595,-0.02273,-0.40762,0.5,0.75,0
-0.062927,0.26987,-0.15554,0.6899,1,0,0
-0.0027473,-0.056077,0.0033399,-0.23572,0.25,0.75,0
0.015493,0.36985,-0.0024213,-0.14729,0.91667,0.58333,0
-0.051181,-0.08786,-0.11614,-0.2693,0.58333,0,1
-0.062252,-0.48275,-0.0088661,0.15685,0.083333,0.83333,0
0.0078403,0.076661,-0.013488,-0.38191,0.33333,0.41667,0
0.02596,-0.11076,0.11829,2.2626,0.083333,0.41667,0
0.0043796,-0.3744,0.014001,-0.29031,0.16667,0.75,0
0.0037037,-0.27543,-0.035444,-0.52615,1,0.083333,0
-0.0043695,-0.35929,0.032752,-0.51614,0.25,1,0
-0.057664,-0.36846,-0.046587,-0.16785,1,0.25,0
-0.031414,-0.35161,0.090802,0.036578,0.16667,1,0
-0.0061501,0.27198,-0.033926,-0.35943,0.91667,0.16667,1
0.005497,-0.54841,-0.04392,-0.29806,0.83333,0.083333,0
0.023081,0.47217,0.057763,0.2309,0,0.91667,0
0.015347,0.42525,-0.01772,-0.45892,0.58333,1,0
-0.011691,0.68121,-0.014018,0.15338,0.25,1,0
0.0095185,0.058291,-0.001569,-0.24854,0.66667,0.91667,0
0.00611,-0.18704,0.051017,-0.44302,0.33333,1,0
-0.034906,0.1976,0.0023679,-0.054081,0,1,0
0.021441,-0.029532,0.048769,-0.047463,0.5,0.91667,0
-0.064516,-0.11874,-0.14339,-0.37064,0.58333,0,1
0.10018,1.3213,0.12861,1.6596,0,0.5,0
0.030195,-0.20129,-0.026505,-0.39662,0.5,1,0
0.0067764,0.052379,-0.027431,-0.057641,1,0.083333,0
0.039409,0.96417,0.026265,0.53495,0.83333,0.58333,0
