-0.011544,-0.074849,0.049607,0.085127,0.083333,0.83333,0
-0.021102,-0.011191,-0.010761,-0.22856,1,0.41667,0
-0.0094563,0.38762,-0.050156,-0.30703,1,0,0
0.0034043,-0.35682,0.0047939,-0.33223,0.66667,0.083333,0
0.031346,0.52855,-0.00046309,0.26028,0.66667,1,0
0,-0.30929,-0.00073664,-0.46538,0.58333,0.75,0
-0.0051195,-0.045439,-0.015653,-0.36485,0.91667,0.41667,0
-0.010445,0.35319,0.13232,0.37804,0,1,0
-0.0034884,0.31802,0.018621,0.14332,1,0.58333,1
0.0017503,-0.35926,0.020758,-0.25301,1,0.66667,1
0.10009,-0.13807,0.23241,0.27806,0,1,1
-0.00042319,0.066149,0.0053203,-0.45871,0.91667,0.33333,1
0.042337,2.5603,0.043515,0.97527,1,0.41667,1
-0.017487,-0.27866,-0.031728,-0.38257,1,0,1
0.0024834,-0.30919,-0.025973,-0.54393,0.41667,0.083333,1
0.085879,12.849,0.053932,3.3366,0,0.16667,1
0.025626,0.26012,0.044639,-0.082116,0,0.75,1
0.015332,-0.055266,0.054556,-0.131,0,0.83333,1
0.10011,1.4502,0.14172,0.93628,0,0.91667,1
0.099952,1.372,0.15757,0.57212,0.33333,1,1
-0.012845,0.18515,0.033168,0.023187,0,1,0
0.013457,-0.081621,0.091557,0.16205,0,0.91667,0
-0.0083604,-0.25119,0.056473,0.088142,0.083333,1,0
-0.016121,0.65883,0.0038167,0.37108,1,0.75,0
0.002193,0.32925,0.031312,-0.30182,0.41667,0.91667,0
-0.099874,0.31495,-0.080167,-0.071913,1,0.66667,0
0.038687,2.2138,0.040965,0.93235,1,0.83333,0
0.0087062,0.15989,-0.048188,-0.24886,1,0,0
0.051425,0.020795,0.085376,-0.21255,1,0.75,0
-0.025239,-0.2761,0.093836,0.12752,0.16667,0.91667,0
-0.00074257,0.07179,0.075434,0.08337,0,1,0
-0.057401,-0.34387,-0.13695,0.0045624,0.5,0.083333,1
0.072386,-0.24758,-0.069201,-0.24135,0.58333,0.16667,1
-0.0042857,-0.26404,-0.06443,-0.42181,0.66667,0.25,1
-0.053329,0.056675,-0.12016,0.092297,0.58333,0,1
0.014366,0.16771,0.0069857,-0.37836,1,0.75,1
-0.022281,-0.41891,0.01569,0.12545,0.66667,0.91667,1
0.027597,-0.33386,0.071247,0.85554,0.083333,1,1
0.0057978,-0.3682,0.00936,-0.12321,0.083333,0.83333,1
0.045614,1.1992,0.049824,0.77463,0,0.91667,1
0.032119,-0.097301,0.073035,0.49224,0,1,1
0.017085,-0.35883,-0.036917,-0.12727,1,0,1
0.0081081,0.12786,0.0047138,-0.25342,0.58333,0.66667,0
0.082544,0.56014,0.12742,3.0704,0,1,0
-0.0042674,-0.090732,0.00035727,0.6652,0.75,0.25,0
-0.052408,-0.089936,-0.068677,0.29581,1,0,0
0.0091743,-0.30492,0.01998,-0.53927,0.66667,0.75,0
-0.0027397,-0.077598,0.0041379,-0.12396,0.83333,0.58333,0
0.01683,0.14073,0.0041551,0.21521,0.83333,0.41667,0
0.002635,0.16724,0.0082809,0.34316,0.41667,0.83333,0
-0.020498,0.12959,-0.092574,0.063414,1,0,1
-0.053812,-0.34703,-0.1299,-0.29473,0.5,0.083333,1
0.099526,0.054503,-0.041652,-0.25548,0.58333,0.16667,1
-0.014085,-0.19898,-0.0079131,-0.38469,1,0.66667,1
0.1,1.1363,0.089366,0.26452,0.91667,0.75,1
0.036075,-0.25263,-0.065814,-0.22591,0.25,0.91667,1
0.066852,0.35205,-0.010442,-0.014822,0.33333,1,1
0.099702,4.5842,0.056721,2.8098,0,0.91667,1
