0,-0.12082,0.0023877,-0.46902,0.91667,1,0
0.0050277,-0.15656,-0.052195,-0.12145,0.91667,0.41667,0
-0.071461,-0.040246,-0.084693,0.2157,1,0,0
-0.063589,0.40638,-0.032294,0.44278,0.41667,0.91667,0
0.073601,30.224,0.12401,1.2797,0,0.83333,0
0.001998,-0.080918,-0.0094642,-0.32188,0.33333,0,0
0.049402,-0.098202,-0.027431,-0.13388,0.41667,0.75,1
-0.061447,-0.27034,-0.081994,-0.35194,0.5,0.83333,1
0.085005,0.5283,-0.011346,-0.022571,0.58333,0.91667,1
-0.0043042,-0.14345,0.010761,-0.41575,1,0.66667,1
0.043708,0.60631,0.053746,-0.048089,0.91667,0.75,1
0.035336,-0.038279,-0.072925,-0.28643,0.25,0,1
-0.021336,-0.30044,0.010617,-0.29506,0.083333,0.83333,0
0.0085714,0.051862,0.096841,0.14364,0.083333,1,0
0.0028275,-0.39252,-0.030671,-0.57756,0.5,0.91667,0
-0.010309,-0.34563,0.064914,0.21603,0.083333,0.83333,0
0.026667,0.036455,-0.12962,0.31548,0.66667,0.083333,0
0.0088384,0.28253,0.00041736,-0.099118,0.91667,0.58333,0
0.062338,0.066189,-0.069221,0.30888,0.75,0.16667,0
-0.024109,-0.1989,0.022515,0.03105,0.25,1,0
-0.007472,-0.2303,-0.0021909,-0.26378,0.75,1,1
0.052698,1.1456,0.042884,0.52701,0,1,1
-0.0068027,-0.39187,-0.0063333,-0.17794,1,0.58333,1
0.011161,-0.3967,0.010597,-0.23446,0.58333,1,1
0.059933,0.56786,0.053696,0.57021,0,1,1
-0.0062827,-0.18726,0.040285,0.22005,0,0.58333,1
0.059009,1.5953,0.090219,1.67,0,0.66667,1
-0.00199,-0.16685,0.082179,1.0516,0.083333,0.75,1
-0.044549,-0.20032,-0.00097043,-0.012518,0.083333,0.33333,0
0.10007,-0.094688,0.050375,0.28092,0.25,0.91667,1
0.03125,0.36469,0.053835,0.71672,0,0.91667,0
