0.051411,0.15277,0.1189,1.0094,0,0.41667,0
-0.014581,-0.025802,-0.017763,-0.35834,1,0.41667,0
-0.0043908,0.55603,0.02178,0.012557,0.58333,1,0
-0.011858,-0.090355,0.0040161,-0.28819,0.25,0.91667,0
-0.027701,-0.53192,-0.016577,0.12939,0.083333,0.16667,0
-0.019455,-0.48574,0.018868,0.052436,0.083333,0.75,0
-0.05101,0.74306,-0.072047,0.15532,0.41667,0,0
-0.011019,0.090179,-0.065408,-0.15389,0.83333,0,0
-0.051181,-0.08786,-0.11614,-0.2693,0.58333,0,1
0.057679,1.3953,0.045467,0.46973,0,0.33333,0
-0.018311,-0.13653,0.34757,1.3524,0,0.91667,0
0.029113,0.40699,-0.017929,-0.28517,1,0.083333,0
-0.0043695,-0.35929,0.032752,-0.51614,0.25,1,0
0.023771,0.48911,0.0017621,-0.3607,0.66667,1,0
-0.012565,-0.34325,0.0314,-0.0016995,0.083333,0.91667,0
0.017806,-0.31306,-0.043885,-0.36006,1,0.083333,0
0.023134,1.1962,0.037588,0.34373,0,0.83333,0
-0.0061501,0.27198,-0.033926,-0.35943,0.91667,0.16667,1
-0.021203,-0.26402,0.030901,-0.18692,0,1,0
0.0081888,0.29876,0.034346,0.66378,0,0.91667,0
0.00047192,-0.579,0.03964,-0.18026,0,0.91667,0
0.019659,-0.042424,0.057356,-0.048583,0,0.91667,0
0.016043,-0.24396,0.0049285,-0.32664,0.75,0.16667,0
-0.022118,-0.53469,0.017298,-0.11722,0.083333,1,0
-0.044444,0.073688,-0.0066397,0.95084,0.083333,0.41667,0
-0.0034033,-0.28765,-0.09909,-0.35351,0.5,0,0
-0.064516,-0.11874,-0.14339,-0.37064,0.58333,0,1
-0.01462,-0.20826,-0.032999,-0.37615,0.5,0.083333,0
-0.02639,0.21081,-0.039368,-0.10226,1,0,0
-0.0018709,-0.031539,0.031416,0.22725,0.083333,0.83333,0
-0.038772,-0.2685,-0.016258,-0.2961,0.5,1,0
0.02502,0.094432,0.054306,0.024898,0.83333,0.66667,0
0.00091659,0.50533,-0.027171,0.13375,1,0.33333,0
-0.020635,-0.18781,-0.010954,-0.24507,1,0.41667,0
0.0024058,0.32395,0.0011346,0.061148,0.41667,0.83333,0
0.0097466,-0.54755,-0.058253,-0.37134,1,0,1
0.023909,0.61375,0.0053309,0.60156,1,0.083333,0
0.002451,0.10946,0.01868,0.072022,0.58333,0.91667,0
0.01954,0.64305,0.022527,0.47337,0.41667,0.083333,0
-0.01431,-0.35152,0.021807,-0.22707,1,0.5,0
-0.0069498,-0.2043,-0.015377,-0.4406,0.41667,0.66667,0
-0.0053635,-0.031376,-0.029557,-0.57702,0.5,0.83333,0
-0.0181,-0.25194,0.035542,-0.23541,0.16667,1,0
-0.028731,-0.40169,0.029683,-0.19867,0.083333,0.58333,0
-0.030086,0.019698,-0.099634,-0.088684,1,0,1
0.10044,0.29877,-0.0063354,0.16003,0.5,0.083333,1
0.099329,-0.70025,0.082021,-0.64221,0.58333,0.16667,1
0.044599,1.2332,0.0068358,-0.41771,0.91667,1,0
-0.0031696,-0.11116,-0.00052966,-0.16421,1,1,0
-0.004613,0.024762,-0.0064379,-0.29496,0.25,0.58333,0
-0.011026,-0.089212,-0.027591,-0.31969,0.66667,0.083333,0
-0.086262,0.16258,-0.079029,-0.15476,0.66667,0,0
0.040602,0.46202,0.07947,2.0947,0,1,0
-0.043137,-0.18004,0.0069815,-0.17235,0.83333,1,0
-0.0058382,-0.32212,-0.029415,-0.29505,0.25,0.33333,0
0.1,-0.97747,-0.1006,-0.97653,1,0.083333,1
0.006075,0.31087,0.0079169,-0.18997,0.33333,0.83333,0
0.0030303,-0.0038424,-0.0085863,-0.30326,0.83333,0.16667,0
0.036889,0.23344,-0.055996,-0.029625,0.75,0.083333,0
-0.0040621,0.23694,0.082111,0.067196,0.33333,0.91667,0
-0.011407,-0.15183,-0.0060149,0.069445,0.75,1,0
0.099956,0.85398,0.11962,0.53021,0,0.91667,0
0.0045423,-0.29399,-0.08147,-0.15306,0.91667,0.16667,0
0.10002,1.6984,0.041342,0.7547,1,0.25,0
0.0073823,-0.19368,-0.058183,-0.37962,0.91667,0.16667,1
-0.0061296,0.30346,-0.010534,-0.54976,0.41667,1,0
0.068269,3.0872,0.069726,1.7437,0,0.83333,0
-0.00089206,0.084756,-0.018906,-0.53262,0.66667,0.25,0
-0.0026596,-0.13932,-0.024989,-0.60163,0.58333,1,0
0.0060852,-0.15068,-0.066792,-0.35505,0.91667,0.083333,0
0.0050813,0.12906,-0.012563,-0.17497,0.91667,0.58333,0
-0.012132,-0.17362,0.014762,-0.032307,0.33333,0.75,0
0,-0.03958,-0.013637,-0.30825,1,0.083333,0
0.0039722,0.38637,-0.033692,-0.16412,0.75,0.25,0
-0.1,0.36055,-0.06933,-0.17041,0.41667,1,0
0.011204,0.18121,0.0083799,-0.36333,0.75,0.83333,0
-0.059615,-0.35903,0.0672,-0.034484,0.083333,0.58333,0
-0.030663,-0.016028,-0.054054,-0.16253,0.83333,0.33333,0
-0.0089047,-0.18983,-0.049801,-0.34886,0.58333,1,0
0.0037106,0.57859,0.022121,1.0971,0,0.58333,0
0.099882,-0.077148,0.063334,1.4142,0.58333,0.16667,0
-0.038509,0.24048,-0.11995,0.2207,1,0,1
0.099483,2.1044,-0.027058,2.0945,0.5,0.083333,1
-0.064211,0.19267,-0.14888,-0.18999,0.58333,0,1
0.10011,-0.32055,-0.063667,-0.43061,0.66667,0.083333,1
0.1002,-0.43702,0.023381,-0.66304,0.75,0.16667,1
-0.0061457,0.11263,0.044923,-0.15602,0.33333,0.91667,0
-0.0023328,-0.17687,0.0010403,0.0028053,0.5,0.75,0
0.014242,-0.0086009,-0.1399,-0.27271,0.33333,0,0
0.0049423,-0.3045,0.018506,-0.46803,0.16667,0.5,0
-0.013659,-0.29526,-0.033076,-0.60938,0.66667,0.91667,0
0.0043215,0.084669,-0.024759,-0.49242,0.5,1,0
0.017182,-0.129,-0.038831,-0.2484,1,0.16667,0
0.020489,0.55341,0.013633,0.25868,0.16667,0.91667,0
-0.03009,0.22712,-0.096121,0.023897,0.58333,0,1
0.041176,0.38107,0.125,0.47415,0,0.83333,0
-0.0011806,-0.31988,-0.0013771,-0.24842,1,0.5,0
-0.014071,-0.12131,-0.016685,-0.47271,0.25,1,0
-0.060026,0.38429,-0.03126,-0.21192,0.41667,0.83333,0
-0.031863,-0.29986,0.058981,0.79347,0.083333,0.5,0
-0.0025316,-0.4036,0.04857,0.022081,0.16667,0.58333,0
0.020808,0.24829,0.03839,-0.079134,0.25,1,0
-0.030568,0.19906,0.015728,0.051202,0.25,0.75,0
-0.045849,0.21979,-0.082787,-0.18573,0.58333,0,1
0.0047431,-0.40991,-0.0015711,-0.57212,0.41667,0.75,0
-0.019135,0.015215,-0.017773,-0.06054,1,0.5,0
-0.039312,0.18845,-0.099309,-0.038129,1,0,0
-0.0027881,-0.32757,-0.09895,-0.34399,0.75,0.083333,0
-0.020985,-0.53181,0,0.072634,0.083333,1,0
0.0019212,-0.27313,-0.032916,-0.26567,0.91667,0.5,0
-0.017309,0.017393,-0.022755,-0.56499,0.5,0.83333,0
-0.0015361,-0.35204,0.13273,-0.0098863,0.16667,0.58333,0
-0.021215,0.36727,-0.022393,0.13721,0.83333,0,1
0.023645,-0.15765,0.0037031,-0.060633,0.91667,0.083333,1
-0.0058997,0.29713,-0.018566,-0.37368,0.83333,0.41667,0
-0.049401,-0.42367,-0.082149,0.11726,0.91667,0,0
0.006812,-0.0060857,0.0043035,0.036677,0.75,1,0
-0.012465,-0.20521,0.046606,-0.16774,0.25,1,0
-0.026738,-0.27359,0.0020647,-0.46072,0.16667,1,0
-0.012312,-0.22389,0.068574,0.061219,0.16667,1,0
-0.028832,0.083166,-0.042394,0.32952,1,0,0
0.018031,0.2916,0.0034176,0.2978,0.5,0.083333,0
0.020548,-0.34897,-0.065709,-0.43058,0.66667,0.083333,1
0.00096712,-0.20663,0.022727,-0.021567,0,0.41667,0
0.01068,-0.24986,0.0031318,-0.44321,0.5,0.83333,0
0.0022198,-0.31312,0.0012937,-0.32178,0.16667,0.41667,0
-0.017483,-0.29382,-0.0096916,-0.25157,1,0.33333,0
0.070378,4.8156,0.049794,2.3587,0,0.25,0
-0.043614,-0.46349,-0.010121,-0.48538,0.25,0.58333,0
-0.061344,-0.31034,0.029823,1.1575,0,0.33333,0
0,-0.2102,-0.052923,-0.40845,0.5,0,0
-0.054651,-0.089266,-0.11973,-0.25143,0.58333,0,1
0,-0.14518,-0.014728,-0.40442,0.75,1,0
0.037788,0.097221,0.088098,0.32171,0,1,0
0.0295,-0.31802,0.14464,0.18787,0.16667,0.66667,0
0.060645,0.16085,0.16921,1.1,0,0.83333,0
-0.050476,-0.33778,-0.040885,-0.28514,0.16667,0.58333,0
-0.00066667,-0.27623,-0.019246,-0.56103,0.41667,0.25,0
0.011078,-0.17265,0.070172,-0.051025,0.083333,0.83333,0
0.00076336,0.21176,-0.083377,-0.015248,0.75,0.16667,0
0.056117,-0.18033,-0.085075,-0.055137,0.41667,0,1
-0.014199,-0.15399,0.0024063,-0.32031,0.25,0.83333,0
0.016495,0.16028,-0.03072,-0.43051,0.41667,0,0
-0.0035842,0.16343,0.12944,2.0999,0,0.33333,0
0.011553,0.070808,0.044631,0.017657,0.25,0.58333,0
0.0011765,-0.51598,-0.056105,-0.27095,1,0.083333,0
0.022395,0.036323,-0.080963,-0.26115,0.91667,0.083333,0
-0.048237,-0.31771,-0.025564,-0.35896,0.41667,0.91667,0
0.0062435,-0.19984,-0.041467,-0.58258,0.83333,0.25,0
0.016153,-0.28332,-0.042546,-0.33423,1,0.083333,1
0.030928,0.42232,0.01437,-0.30519,1,0.75,0
-0.045849,-0.39697,-0.045849,-0.45103,0.91667,0.58333,0
-0.05042,-0.74247,0.031963,-0.56148,0.083333,0.91667,0
0.050179,-0.42248,0.15279,-0.10269,0,0.58333,0
0.01758,-0.34784,-0.018862,-0.61083,0.33333,1,0
0.0016639,-0.078467,-0.023256,-0.45061,0.75,1,0
-0.037801,0.15461,-0.067185,-0.32003,1,0,0
0.035311,0.10162,-0.16069,-0.37007,0.66667,0,0
-0.009375,-0.070256,-0.086126,-0.076559,1,0.083333,1
0.029968,-0.032689,-0.053966,-0.087918,1,0.16667,1
0.0028612,0.00013087,0.029873,0.19014,0.25,0.91667,0
-0.0014514,0.54356,0.029555,0.71586,0,0.83333,0
0.0042918,0.20846,0.0056106,0.026707,0.91667,0.5,0
-0.028409,-0.030327,-0.013817,-0.10293,0.75,0,0
-0.0054274,-0.30893,-0.048155,-0.69564,0.83333,0.25,0
-0.011429,-0.3038,-0.0013229,-0.20094,0.5,1,0
-0.0041436,-0.61977,-0.03856,-0.40895,0.33333,1,0
0.005814,-0.18693,0.054342,-0.16462,0.16667,1,0
0.025393,0.33888,0.021687,0.11564,1,0.083333,1
-0.009434,-0.1274,0.0096154,0.042089,0.41667,0.16667,1
-0.011126,-0.19292,0.011609,-0.24934,0.33333,0.75,0
0.040928,0.7256,0.0032323,-0.014058,0.83333,0.33333,0
-0.015882,-0.2654,-0.011642,-0.21326,1,0.25,0
0.0084388,-0.60813,-0.06671,-0.43365,0.25,0.083333,0
-0.018278,-0.22761,-0.0012996,-0.27202,0.41667,0.58333,0
0.041057,0.2269,0.0059783,-0.33661,0.41667,1,0
